"cat01_code","(F002-21-011)被害項目","area_code","(F002-21-1)全国農業地域・都道府県","unit","value"
"002","合計_被害実面積","N0008","近畿","ha","93300"
"002","合計_被害実面積","N0009","中国","ha","112000"
"002","合計_被害実面積","N0010","四国","ha","56200"
"002","合計_被害実面積","N0011","九州","ha","187500"
"002","合計_被害実面積","N0012","沖縄","ha","447"
"002","合計_被害実面積","01000","北海道","ha","114400"
"002","合計_被害実面積","02000","青森県","ha","43400"
"002","合計_被害実面積","03000","岩手県","ha","56400"
"002","合計_被害実面積","04000","宮城県","ha","70100"
"002","合計_被害実面積","05000","秋田県","ha","89700"
"002","合計_被害実面積","06000","山形県","ha","67600"
"002","合計_被害実面積","07000","福島県","ha","80700"
"002","合計_被害実面積","08000","茨城県","ha","61400"
"002","合計_被害実面積","09000","栃木県","ha","62600"
"002","合計_被害実面積","10000","群馬県","ha","16500"
"002","合計_被害実面積","11000","埼玉県","ha","35700"
"002","合計_被害実面積","12000","千葉県","ha","44200"
"002","合計_被害実面積","13000","東京都","ha","186"
"002","合計_被害実面積","14000","神奈川県","ha","2960"
"002","合計_被害実面積","15000","新潟県","ha","117400"
"002","合計_被害実面積","16000","富山県","ha","39500"
"002","合計_被害実面積","17000","石川県","ha","26400"
"002","合計_被害実面積","18000","福井県","ha","26800"
"002","合計_被害実面積","19000","山梨県","ha","5330"
"002","合計_被害実面積","20000","長野県","ha","34600"
"002","合計_被害実面積","21000","岐阜県","ha","23500"
"002","合計_被害実面積","22000","静岡県","ha","15900"
"002","合計_被害実面積","23000","愛知県","ha","31100"
"002","合計_被害実面積","24000","三重県","ha","30400"
"002","合計_被害実面積","25000","滋賀県","ha","28600"
"002","合計_被害実面積","26000","京都府","ha","13900"
"002","合計_被害実面積","27000","大阪府","ha","5840"
"002","合計_被害実面積","28000","兵庫県","ha","31600"
"002","合計_被害実面積","29000","奈良県","ha","6210"
"002","合計_被害実面積","30000","和歌山県","ha","7120"
"002","合計_被害実面積","31000","鳥取県","ha","14200"
"002","合計_被害実面積","32000","島根県","ha","19300"
"002","合計_被害実面積","33000","岡山県","ha","33700"
"002","合計_被害実面積","34000","広島県","ha","21000"
"002","合計_被害実面積","35000","山口県","ha","23800"
"002","合計_被害実面積","36000","徳島県","ha","13700"
"002","合計_被害実面積","37000","香川県","ha","14700"
"002","合計_被害実面積","38000","愛媛県","ha","15000"
"002","合計_被害実面積","39000","高知県","ha","12800"
"002","合計_被害実面積","40000","福岡県","ha","39400"
"002","合計_被害実面積","41000","佐賀県","ha","26900"
"002","合計_被害実面積","42000","長崎県","ha","14100"
"002","合計_被害実面積","43000","熊本県","ha","37400"
"002","合計_被害実面積","44000","大分県","ha","24800"
"002","合計_被害実面積","45000","宮崎県","ha","20200"
"002","合計_被害実面積","46000","鹿児島県","ha","24700"
"002","合計_被害実面積","47000","沖縄県","ha","447"
"002","合計_被害実面積","N0013","関東農政局","ha","279400"
"002","合計_被害実面積","N0014","東海農政局","ha","85000"
"002","合計_被害実面積","N0015","中国四国農政局","ha","168200"
"003","合計_被害量","N0001","全国","t","807900"
"003","合計_被害量","N0002","北海道","t","118900"
"003","合計_被害量","N0003","都府県","t","688900"
"003","合計_被害量","N0004","東北","t","201200"
"003","合計_被害量","N0005","北陸","t","53200"
"003","合計_被害量","N0006","関東・東山","t","146000"
"003","合計_被害量","N0007","東海","t","52900"
"003","合計_被害量","N0008","近畿","t","46400"
"003","合計_被害量","N0009","中国","t","51900"
"003","合計_被害量","N0010","四国","t","28600"
"003","合計_被害量","N0011","九州","t","108500"
"003","合計_被害量","N0012","沖縄","t","249"
"003","合計_被害量","01000","北海道","t","118900"
"003","合計_被害量","02000","青森県","t","21600"
"003","合計_被害量","03000","岩手県","t","24600"
"003","合計_被害量","04000","宮城県","t","43600"
"003","合計_被害量","05000","秋田県","t","46200"
"003","合計_被害量","06000","山形県","t","35700"
"003","合計_被害量","07000","福島県","t","29400"
"003","合計_被害量","08000","茨城県","t","39900"
"003","合計_被害量","09000","栃木県","t","32700"
"003","合計_被害量","10000","群馬県","t","9980"
"003","合計_被害量","11000","埼玉県","t","16500"
"003","合計_被害量","12000","千葉県","t","22900"
"003","合計_被害量","13000","東京都","t","36"
"003","合計_被害量","14000","神奈川県","t","897"
"003","合計_被害量","15000","新潟県","t","33500"
"003","合計_被害量","16000","富山県","t","4760"
"003","合計_被害量","17000","石川県","t","5090"
"003","合計_被害量","18000","福井県","t","9790"
"003","合計_被害量","19000","山梨県","t","3350"
"003","合計_被害量","20000","長野県","t","19800"
"003","合計_被害量","21000","岐阜県","t","14400"
"003","合計_被害量","22000","静岡県","t","10100"
"003","合計_被害量","23000","愛知県","t","10500"
"003","合計_被害量","24000","三重県","t","18000"
"003","合計_被害量","25000","滋賀県","t","15000"
"003","合計_被害量","26000","京都府","t","7470"
"003","合計_被害量","27000","大阪府","t","1950"
"003","合計_被害量","28000","兵庫県","t","15200"
"003","合計_被害量","29000","奈良県","t","3690"
"003","合計_被害量","30000","和歌山県","t","3020"
"003","合計_被害量","31000","鳥取県","t","9500"
"003","合計_被害量","32000","島根県","t","11100"
"003","合計_被害量","33000","岡山県","t","10300"
"003","合計_被害量","34000","広島県","t","10500"
"003","合計_被害量","35000","山口県","t","10500"
"003","合計_被害量","36000","徳島県","t","7980"
"003","合計_被害量","37000","香川県","t","8530"
"003","合計_被害量","38000","愛媛県","t","7940"
"003","合計_被害量","39000","高知県","t","4130"
"003","合計_被害量","40000","福岡県","t","16800"
"003","合計_被害量","41000","佐賀県","t","15700"
"003","合計_被害量","42000","長崎県","t","7880"
"003","合計_被害量","43000","熊本県","t","26000"
"003","合計_被害量","44000","大分県","t","13800"
"003","合計_被害量","45000","宮崎県","t","11500"
"003","合計_被害量","46000","鹿児島県","t","17100"
"003","合計_被害量","47000","沖縄県","t","249"
"003","合計_被害量","N0013","関東農政局","t","156100"
"003","合計_被害量","N0014","東海農政局","t","42900"
"003","合計_被害量","N0015","中国四国農政局","t","80500"
"004","合計_被害面積率","N0001","全国","%","214.6"
"004","合計_被害面積率","N0002","北海道","%","171.9"
"004","合計_被害面積率","N0003","都府県","%","217.8"
"004","合計_被害面積率","N0004","東北","%","202.1"
"004","合計_被害面積率","N0005","北陸","%","212.9"
"004","合計_被害面積率","N0006","関東・東山","%","190.5"
"004","合計_被害面積率","N0007","東海","%","253.1"
"004","合計_被害面積率","N0008","近畿","%","220.9"
"004","合計_被害面積率","N0009","中国","%","199.7"
"004","合計_被害面積率","N0010","四国","%","294.5"
"004","合計_被害面積率","N0011","九州","%","267.3"
"004","合計_被害面積率","N0012","沖縄","%","80.1"
"004","合計_被害面積率","01000","北海道","%","171.9"
"004","合計_被害面積率","02000","青森県","%","151.3"
"004","合計_被害面積率","03000","岩手県","%","222.5"
"004","合計_被害面積率","04000","宮城県","%","233.8"
"004","合計_被害面積率","05000","秋田県","%","193.3"
"004","合計_被害面積率","06000","山形県","%","223.4"
"004","合計_被害面積率","07000","福島県","%","182.0"
"004","合計_被害面積率","08000","茨城県","%","139.9"
"004","合計_被害面積率","09000","栃木県","%","227.2"
"004","合計_被害面積率","10000","群馬県","%","196.7"
"004","合計_被害面積率","11000","埼玉県","%","248.2"
"004","合計_被害面積率","12000","千葉県","%","127.7"
"004","合計_被害面積率","13000","東京都","%","157.5"
"004","合計_被害面積率","14000","神奈川県","%","159.9"
"004","合計_被害面積率","15000","新潟県","%","245.7"
"004","合計_被害面積率","16000","富山県","%","158.2"
"004","合計_被害面積率","17000","石川県","%","165.2"
"004","合計_被害面積率","18000","福井県","%","195.9"
"004","合計_被害面積率","19000","山梨県","%","228.9"
"004","合計_被害面積率","20000","長野県","%","283.2"
"004","合計_被害面積率","21000","岐阜県","%","229.6"
"004","合計_被害面積率","22000","静岡県","%","209.6"
"004","合計_被害面積率","23000","愛知県","%","282.0"
"004","合計_被害面積率","24000","三重県","%","268.3"
"004","合計_被害面積率","25000","滋賀県","%","256.9"
"004","合計_被害面積率","26000","京都府","%","157.6"
"004","合計_被害面積率","27000","大阪府","%","267.1"
"004","合計_被害面積率","28000","兵庫県","%","217.1"
"004","合計_被害面積率","29000","奈良県","%","152.0"
"004","合計_被害面積率","30000","和歌山県","%","261.4"
"004","合計_被害面積率","31000","鳥取県","%","173.2"
"004","合計_被害面積率","32000","島根県","%","185.5"
"004","合計_被害面積率","33000","岡山県","%","233.5"
"004","合計_被害面積率","34000","広島県","%","170.4"
"004","合計_被害面積率","35000","山口県","%","210.5"
"004","合計_被害面積率","36000","徳島県","%","397.1"
"004","合計_被害面積率","37000","香川県","%","291.4"
"004","合計_被害面積率","38000","愛媛県","%","228.2"
"004","合計_被害面積率","39000","高知県","%","274.1"
"004","合計_被害面積率","40000","福岡県","%","216.8"
"004","合計_被害面積率","41000","佐賀県","%","196.7"
"004","合計_被害面積率","42000","長崎県","%","222.7"
"004","合計_被害面積率","43000","熊本県","%","257.4"
"004","合計_被害面積率","44000","大分県","%","265.7"
"004","合計_被害面積率","45000","宮崎県","%","278.7"
"004","合計_被害面積率","46000","鹿児島県","%","457.9"
"004","合計_被害面積率","47000","沖縄県","%","80.1"
"004","合計_被害面積率","N0013","関東農政局","%","191.5"
"004","合計_被害面積率","N0014","東海農政局","%","262.0"
"004","合計_被害面積率","N0015","中国四国農政局","%","231.3"
"005","合計_被害実面積率","N0001","全国","%","95.4"
"005","合計_被害実面積率","N0002","北海道","%","100.0"
"005","合計_被害実面積率","N0003","都府県","%","95.0"
"005","合計_被害実面積率","N0004","東北","%","97.9"
"005","合計_被害実面積率","N0005","北陸","%","100.0"
"005","合計_被害実面積率","N0006","関東・東山","%","88.0"
"005","合計_被害実面積率","N0007","東海","%","96.6"
"005","合計_被害実面積率","N0008","近畿","%","84.4"
"005","合計_被害実面積率","N0009","中国","%","95.8"
"005","合計_被害実面積率","N0010","四国","%","96.7"
"005","合計_被害実面積率","N0011","九州","%","98.8"
"005","合計_被害実面積率","N0012","沖縄","%","47.4"
"005","合計_被害実面積率","01000","北海道","%","100.0"
"005","合計_被害実面積率","02000","青森県","%","88.4"
"005","合計_被害実面積率","03000","岩手県","%","100.0"
"005","合計_被害実面積率","04000","宮城県","%","95.6"
"005","合計_被害実面積率","05000","秋田県","%","100.0"
"005","合計_被害実面積率","06000","山形県","%","100.0"
"005","合計_被害実面積率","07000","福島県","%","100.0"
"005","合計_被害実面積率","08000","茨城県","%","79.7"
"005","合計_被害実面積率","09000","栃木県","%","98.9"
"005","合計_被害実面積率","10000","群馬県","%","90.7"
"005","合計_被害実面積率","11000","埼玉県","%","100.0"
"005","合計_被害実面積率","12000","千葉県","%","71.3"
"005","合計_被害実面積率","13000","東京都","%","100.0"
"005","合計_被害実面積率","14000","神奈川県","%","91.9"
"005","合計_被害実面積率","15000","新潟県","%","100.0"
"005","合計_被害実面積率","16000","富山県","%","100.0"
"005","合計_被害実面積率","17000","石川県","%","100.0"
"005","合計_被害実面積率","18000","福井県","%","100.0"
"005","合計_被害実面積率","19000","山梨県","%","100.0"
"005","合計_被害実面積率","20000","長野県","%","100.0"
"005","合計_被害実面積率","21000","岐阜県","%","95.1"
"005","合計_被害実面積率","22000","静岡県","%","89.8"
"005","合計_被害実面積率","23000","愛知県","%","100.0"
"005","合計_被害実面積率","24000","三重県","%","98.4"
"005","合計_被害実面積率","25000","滋賀県","%","86.1"
"005","合計_被害実面積率","26000","京都府","%","88.0"
"005","合計_被害実面積率","27000","大阪府","%","100.0"
"005","合計_被害実面積率","28000","兵庫県","%","81.7"
"005","合計_被害実面積率","29000","奈良県","%","66.5"
"005","合計_被害実面積率","30000","和歌山県","%","93.1"
"005","合計_被害実面積率","31000","鳥取県","%","100.0"
"005","合計_被害実面積率","32000","島根県","%","100.0"
"005","合計_被害実面積率","33000","岡山県","%","100.0"
"005","合計_被害実面積率","34000","広島県","%","80.8"
"005","合計_被害実面積率","35000","山口県","%","100.0"
"005","合計_被害実面積率","36000","徳島県","%","100.0"
"005","合計_被害実面積率","37000","香川県","%","96.7"
"005","合計_被害実面積率","38000","愛媛県","%","96.2"
"005","合計_被害実面積率","39000","高知県","%","94.8"
"005","合計_被害実面積率","40000","福岡県","%","100.0"
"005","合計_被害実面積率","41000","佐賀県","%","100.0"
"005","合計_被害実面積率","42000","長崎県","%","100.0"
"005","合計_被害実面積率","43000","熊本県","%","94.2"
"005","合計_被害実面積率","44000","大分県","%","100.0"
"005","合計_被害実面積率","45000","宮崎県","%","100.0"
"005","合計_被害実面積率","46000","鹿児島県","%","100.0"
"005","合計_被害実面積率","47000","沖縄県","%","47.4"
"005","合計_被害実面積率","N0013","関東農政局","%","88.1"
"005","合計_被害実面積率","N0014","東海農政局","%","97.9"
"005","合計_被害実面積率","N0015","中国四国農政局","%","96.2"
"006","合計_被害率","N0001","全国","%","9.4"
"006","合計_被害率","N0002","北海道","%","19.4"
"006","合計_被害率","N0003","都府県","%","8.6"
"006","合計_被害率","N0004","東北","%","8.7"
"006","合計_被害率","N0005","北陸","%","4.8"
"006","合計_被害率","N0006","関東・東山","%","9.1"
"006","合計_被害率","N0007","東海","%","10.1"
"006","合計_被害率","N0008","近畿","%","8.3"
"006","合計_被害率","N0009","中国","%","8.6"
"006","合計_被害率","N0010","四国","%","10.2"
"006","合計_被害率","N0011","九州","%","11.4"
"006","合計_被害率","N0012","沖縄","%","8.6"
"006","合計_被害率","01000","北海道","%","19.4"
"006","合計_被害率","02000","青森県","%","7.6"
"006","合計_被害率","03000","岩手県","%","8.2"
"006","合計_被害率","04000","宮城県","%","11.2"
"006","合計_被害率","05000","秋田県","%","9.0"
"006","合計_被害率","06000","山形県","%","8.9"
"006","合計_被害率","07000","福島県","%","6.8"
"006","合計_被害率","08000","茨城県","%","10.0"
"006","合計_被害率","09000","栃木県","%","9.6"
"006","合計_被害率","10000","群馬県","%","11.1"
"006","合計_被害率","11000","埼玉県","%","9.4"
"006","合計_被害率","12000","千葉県","%","6.9"
"006","合計_被害率","13000","東京都","%","4.7"
"006","合計_被害率","14000","神奈川県","%","5.7"
"006","合計_被害率","15000","新潟県","%","5.3"
"006","合計_被害率","16000","富山県","%","2.3"
"006","合計_被害率","17000","石川県","%","3.7"
"006","合計_被害率","18000","福井県","%","7.1"
"006","合計_被害率","19000","山梨県","%","11.5"
"006","合計_被害率","20000","長野県","%","9.2"
"006","合計_被害率","21000","岐阜県","%","12.0"
"006","合計_被害率","22000","静岡県","%","11.0"
"006","合計_被害率","23000","愛知県","%","6.7"
"006","合計_被害率","24000","三重県","%","11.7"
"006","合計_被害率","25000","滋賀県","%","8.7"
"006","合計_被害率","26000","京都府","%","9.3"
"006","合計_被害率","27000","大阪府","%","6.8"
"006","合計_被害率","28000","兵庫県","%","7.8"
"006","合計_被害率","29000","奈良県","%","7.7"
"006","合計_被害率","30000","和歌山県","%","8.0"
"006","合計_被害率","31000","鳥取県","%","13.0"
"006","合計_被害率","32000","島根県","%","11.3"
"006","合計_被害率","33000","岡山県","%","5.8"
"006","合計_被害率","34000","広島県","%","7.7"
"006","合計_被害率","35000","山口県","%","8.8"
"006","合計_被害率","36000","徳島県","%","12.3"
"006","合計_被害率","37000","香川県","%","11.3"
"006","合計_被害率","38000","愛媛県","%","10.2"
"006","合計_被害率","39000","高知県","%","6.7"
"006","合計_被害率","40000","福岡県","%","8.5"
"006","合計_被害率","41000","佐賀県","%","11.1"
"006","合計_被害率","42000","長崎県","%","11.8"
"006","合計_被害率","43000","熊本県","%","12.7"
"006","合計_被害率","44000","大分県","%","11.1"
"006","合計_被害率","45000","宮崎県","%","11.5"
"006","合計_被害率","46000","鹿児島県","%","14.5"
"006","合計_被害率","47000","沖縄県","%","8.6"
"006","合計_被害率","N0013","関東農政局","%","9.2"
"006","合計_被害率","N0014","東海農政局","%","9.9"
"006","合計_被害率","N0015","中国四国農政局","%","9.1"
"007","気象被害_計_被害面積","N0001","全国","ha","2014000"
"007","気象被害_計_被害面積","N0002","北海道","ha","115100"
"007","気象被害_計_被害面積","N0003","都府県","ha","1899000"
"007","気象被害_計_被害面積","N0004","東北","ha","603400"
"007","気象被害_計_被害面積","N0005","北陸","ha","308400"
"007","気象被害_計_被害面積","N0006","関東・東山","ha","337300"
"007","気象被害_計_被害面積","N0007","東海","ha","126900"
"007","気象被害_計_被害面積","N0008","近畿","ha","108900"
"007","気象被害_計_被害面積","N0009","中国","ha","122500"
"007","気象被害_計_被害面積","N0010","四国","ha","70700"
"007","気象被害_計_被害面積","N0011","九州","ha","219700"
"007","気象被害_計_被害面積","N0012","沖縄","ha","590"
"007","気象被害_計_被害面積","01000","北海道","ha","115100"
"007","気象被害_計_被害面積","02000","青森県","ha","55100"
"007","気象被害_計_被害面積","03000","岩手県","ha","109100"
"007","気象被害_計_被害面積","04000","宮城県","ha","136000"
"007","気象被害_計_被害面積","05000","秋田県","ha","119300"
"007","気象被害_計_被害面積","06000","山形県","ha","86000"
"007","気象被害_計_被害面積","07000","福島県","ha","97900"
"007","気象被害_計_被害面積","08000","茨城県","ha","75300"
"007","気象被害_計_被害面積","09000","栃木県","ha","84200"
"007","気象被害_計_被害面積","10000","群馬県","ha","14900"
"007","気象被害_計_被害面積","11000","埼玉県","ha","42100"
"007","気象被害_計_被害面積","12000","千葉県","ha","57500"
"007","気象被害_計_被害面積","13000","東京都","ha","186"
"007","気象被害_計_被害面積","14000","神奈川県","ha","2700"
"007","気象被害_計_被害面積","15000","新潟県","ha","187000"
"007","気象被害_計_被害面積","16000","富山県","ha","51300"
"007","気象被害_計_被害面積","17000","石川県","ha","34700"
"007","気象被害_計_被害面積","18000","福井県","ha","35400"
"007","気象被害_計_被害面積","19000","山梨県","ha","8070"
"007","気象被害_計_被害面積","20000","長野県","ha","52300"
"007","気象被害_計_被害面積","21000","岐阜県","ha","24800"
"007","気象被害_計_被害面積","22000","静岡県","ha","19400"
"007","気象被害_計_被害面積","23000","愛知県","ha","37400"
"007","気象被害_計_被害面積","24000","三重県","ha","45200"
"007","気象被害_計_被害面積","25000","滋賀県","ha","36000"
"007","気象被害_計_被害面積","26000","京都府","ha","14400"
"007","気象被害_計_被害面積","27000","大阪府","ha","6340"
"007","気象被害_計_被害面積","28000","兵庫県","ha","42600"
"007","気象被害_計_被害面積","29000","奈良県","ha","3230"
"007","気象被害_計_被害面積","30000","和歌山県","ha","6350"
"007","気象被害_計_被害面積","31000","鳥取県","ha","14600"
"007","気象被害_計_被害面積","32000","島根県","ha","21900"
"007","気象被害_計_被害面積","33000","岡山県","ha","28900"
"007","気象被害_計_被害面積","34000","広島県","ha","28000"
"007","気象被害_計_被害面積","35000","山口県","ha","29200"
"007","気象被害_計_被害面積","36000","徳島県","ha","21100"
"007","気象被害_計_被害面積","37000","香川県","ha","20700"
"007","気象被害_計_被害面積","38000","愛媛県","ha","16800"
"007","気象被害_計_被害面積","39000","高知県","ha","12200"
"007","気象被害_計_被害面積","40000","福岡県","ha","41600"
"007","気象被害_計_被害面積","41000","佐賀県","ha","27500"
"007","気象被害_計_被害面積","42000","長崎県","ha","19500"
"007","気象被害_計_被害面積","43000","熊本県","ha","47400"
"007","気象被害_計_被害面積","44000","大分県","ha","27400"
"007","気象被害_計_被害面積","45000","宮崎県","ha","15500"
"007","気象被害_計_被害面積","46000","鹿児島県","ha","40900"
"007","気象被害_計_被害面積","47000","沖縄県","ha","590"
"007","気象被害_計_被害面積","N0013","関東農政局","ha","356600"
"007","気象被害_計_被害面積","N0014","東海農政局","ha","107400"
"007","気象被害_計_被害面積","N0015","中国四国農政局","ha","193300"
"008","気象被害_計_被害量","N0001","全国","t","588900"
"008","気象被害_計_被害量","N0002","北海道","t","110300"
"008","気象被害_計_被害量","N0003","都府県","t","478600"
"008","気象被害_計_被害量","N0004","東北","t","165100"
"008","気象被害_計_被害量","N0005","北陸","t","39900"
"008","気象被害_計_被害量","N0006","関東・東山","t","101500"
"008","気象被害_計_被害量","N0007","東海","t","30900"
"008","気象被害_計_被害量","N0008","近畿","t","23500"
"008","気象被害_計_被害量","N0009","中国","t","36400"
"008","気象被害_計_被害量","N0010","四国","t","16700"
"008","気象被害_計_被害量","N0011","九州","t","64300"
"008","気象被害_計_被害量","N0012","沖縄","t","206"
"008","気象被害_計_被害量","01000","北海道","t","110300"
"008","気象被害_計_被害量","02000","青森県","t","18700"
"008","気象被害_計_被害量","03000","岩手県","t","22700"
"008","気象被害_計_被害量","04000","宮城県","t","37100"
"008","気象被害_計_被害量","05000","秋田県","t","38700"
"008","気象被害_計_被害量","06000","山形県","t","28300"
"008","気象被害_計_被害量","07000","福島県","t","19600"
"008","気象被害_計_被害量","08000","茨城県","t","28500"
"008","気象被害_計_被害量","09000","栃木県","t","26900"
"008","気象被害_計_被害量","10000","群馬県","t","4620"
"008","気象被害_計_被害量","11000","埼玉県","t","9340"
"008","気象被害_計_被害量","12000","千葉県","t","16600"
"008","気象被害_計_被害量","13000","東京都","t","19"
"008","気象被害_計_被害量","14000","神奈川県","t","749"
"008","気象被害_計_被害量","15000","新潟県","t","24400"
"008","気象被害_計_被害量","16000","富山県","t","3970"
"008","気象被害_計_被害量","17000","石川県","t","4430"
"008","気象被害_計_被害量","18000","福井県","t","7040"
"008","気象被害_計_被害量","19000","山梨県","t","1960"
"008","気象被害_計_被害量","20000","長野県","t","12900"
"008","気象被害_計_被害量","21000","岐阜県","t","7840"
"008","気象被害_計_被害量","22000","静岡県","t","6400"
"008","気象被害_計_被害量","23000","愛知県","t","6130"
"008","気象被害_計_被害量","24000","三重県","t","10600"
"008","気象被害_計_被害量","25000","滋賀県","t","6750"
"008","気象被害_計_被害量","26000","京都府","t","5210"
"008","気象被害_計_被害量","27000","大阪府","t","614"
"008","気象被害_計_被害量","28000","兵庫県","t","9810"
"008","気象被害_計_被害量","29000","奈良県","t","152"
"008","気象被害_計_被害量","30000","和歌山県","t","1010"
"008","気象被害_計_被害量","31000","鳥取県","t","8190"
"008","気象被害_計_被害量","32000","島根県","t","9460"
"008","気象被害_計_被害量","33000","岡山県","t","5180"
"008","気象被害_計_被害量","34000","広島県","t","5680"
"008","気象被害_計_被害量","35000","山口県","t","7900"
"008","気象被害_計_被害量","36000","徳島県","t","4580"
"008","気象被害_計_被害量","37000","香川県","t","5490"
"008","気象被害_計_被害量","38000","愛媛県","t","4930"
"008","気象被害_計_被害量","39000","高知県","t","1710"
"008","気象被害_計_被害量","40000","福岡県","t","12700"
"008","気象被害_計_被害量","41000","佐賀県","t","11400"
"008","気象被害_計_被害量","42000","長崎県","t","5650"
"008","気象被害_計_被害量","43000","熊本県","t","15900"
"008","気象被害_計_被害量","44000","大分県","t","8770"
"008","気象被害_計_被害量","45000","宮崎県","t","4820"
"008","気象被害_計_被害量","46000","鹿児島県","t","5200"
"008","気象被害_計_被害量","47000","沖縄県","t","206"
"008","気象被害_計_被害量","N0013","関東農政局","t","107900"
"008","気象被害_計_被害量","N0014","東海農政局","t","24600"
"008","気象被害_計_被害量","N0015","中国四国農政局","t","53100"
"009","気象被害_風水害_被害面積","N0001","全国","ha","363900"
"009","気象被害_風水害_被害面積","N0002","北海道","ha","46"
"009","気象被害_風水害_被害面積","N0003","都府県","ha","363900"
"009","気象被害_風水害_被害面積","N0004","東北","ha","52100"
"009","気象被害_風水害_被害面積","N0005","北陸","ha","97300"
"009","気象被害_風水害_被害面積","N0006","関東・東山","ha","81800"
"009","気象被害_風水害_被害面積","N0007","東海","ha","29700"
"009","気象被害_風水害_被害面積","N0008","近畿","ha","27600"
"009","気象被害_風水害_被害面積","N0009","中国","ha","23700"
"009","気象被害_風水害_被害面積","N0010","四国","ha","13800"
"009","気象被害_風水害_被害面積","N0011","九州","ha","37900"
"009","気象被害_風水害_被害面積","N0012","沖縄","ha","35"
"009","気象被害_風水害_被害面積","01000","北海道","ha","46"
"009","気象被害_風水害_被害面積","02000","青森県","ha","844"
"009","気象被害_風水害_被害面積","03000","岩手県","ha","3850"
"009","気象被害_風水害_被害面積","04000","宮城県","ha","7840"
"009","気象被害_風水害_被害面積","05000","秋田県","ha","25600"
"009","気象被害_風水害_被害面積","06000","山形県","ha","3780"
