"cat01_code","(F002-22-009)被害項目","area_code","(F002-22-1)全国農業地域・都道府県","unit","value"
"009","気象被害_風水害_被害面積","N0009","中国","ha","12700"
"009","気象被害_風水害_被害面積","N0010","四国","ha","7650"
"009","気象被害_風水害_被害面積","N0011","九州","ha","34200"
"009","気象被害_風水害_被害面積","N0012","沖縄","ha","209"
"009","気象被害_風水害_被害面積","01000","北海道","ha","14600"
"009","気象被害_風水害_被害面積","02000","青森県","ha","556"
"009","気象被害_風水害_被害面積","03000","岩手県","ha","23600"
"009","気象被害_風水害_被害面積","04000","宮城県","ha","21600"
"009","気象被害_風水害_被害面積","05000","秋田県","ha","57600"
"009","気象被害_風水害_被害面積","06000","山形県","ha","11600"
"009","気象被害_風水害_被害面積","07000","福島県","ha","28900"
"009","気象被害_風水害_被害面積","08000","茨城県","ha","26400"
"009","気象被害_風水害_被害面積","09000","栃木県","ha","35000"
"009","気象被害_風水害_被害面積","10000","群馬県","ha","6140"
"009","気象被害_風水害_被害面積","11000","埼玉県","ha","3960"
"009","気象被害_風水害_被害面積","12000","千葉県","ha","6760"
"009","気象被害_風水害_被害面積","13000","東京都","ha","－"
"009","気象被害_風水害_被害面積","14000","神奈川県","ha","104"
"009","気象被害_風水害_被害面積","15000","新潟県","ha","62900"
"009","気象被害_風水害_被害面積","16000","富山県","ha","13400"
"009","気象被害_風水害_被害面積","17000","石川県","ha","5620"
"009","気象被害_風水害_被害面積","18000","福井県","ha","6900"
"009","気象被害_風水害_被害面積","19000","山梨県","ha","1600"
"009","気象被害_風水害_被害面積","20000","長野県","ha","28500"
"009","気象被害_風水害_被害面積","21000","岐阜県","ha","3670"
"009","気象被害_風水害_被害面積","22000","静岡県","ha","2610"
"009","気象被害_風水害_被害面積","23000","愛知県","ha","1260"
"009","気象被害_風水害_被害面積","24000","三重県","ha","8840"
"009","気象被害_風水害_被害面積","25000","滋賀県","ha","7260"
"009","気象被害_風水害_被害面積","26000","京都府","ha","1610"
"009","気象被害_風水害_被害面積","27000","大阪府","ha","60"
"009","気象被害_風水害_被害面積","28000","兵庫県","ha","8810"
"009","気象被害_風水害_被害面積","29000","奈良県","ha","52"
"009","気象被害_風水害_被害面積","30000","和歌山県","ha","500"
"009","気象被害_風水害_被害面積","31000","鳥取県","ha","242"
"009","気象被害_風水害_被害面積","32000","島根県","ha","1200"
"009","気象被害_風水害_被害面積","33000","岡山県","ha","3510"
"009","気象被害_風水害_被害面積","34000","広島県","ha","2970"
"009","気象被害_風水害_被害面積","35000","山口県","ha","4780"
"009","気象被害_風水害_被害面積","36000","徳島県","ha","1670"
"009","気象被害_風水害_被害面積","37000","香川県","ha","1600"
"009","気象被害_風水害_被害面積","38000","愛媛県","ha","3310"
"009","気象被害_風水害_被害面積","39000","高知県","ha","1070"
"009","気象被害_風水害_被害面積","40000","福岡県","ha","2390"
"009","気象被害_風水害_被害面積","41000","佐賀県","ha","302"
"009","気象被害_風水害_被害面積","42000","長崎県","ha","2440"
"009","気象被害_風水害_被害面積","43000","熊本県","ha","4160"
"009","気象被害_風水害_被害面積","44000","大分県","ha","1170"
"009","気象被害_風水害_被害面積","45000","宮崎県","ha","3490"
"009","気象被害_風水害_被害面積","46000","鹿児島県","ha","20200"
"009","気象被害_風水害_被害面積","47000","沖縄県","ha","209"
"009","気象被害_風水害_被害面積","N0013","関東農政局","ha","111100"
"009","気象被害_風水害_被害面積","N0014","東海農政局","ha","13800"
"009","気象被害_風水害_被害面積","N0015","中国四国農政局","ha","20400"
"010","気象被害_風水害_被害量","N0001","全国","t","78300"
"010","気象被害_風水害_被害量","N0002","北海道","t","2050"
"010","気象被害_風水害_被害量","N0003","都府県","t","76300"
"010","気象被害_風水害_被害量","N0004","東北","t","22800"
"010","気象被害_風水害_被害量","N0005","北陸","t","11100"
"010","気象被害_風水害_被害量","N0006","関東・東山","t","23300"
"010","気象被害_風水害_被害量","N0007","東海","t","2750"
"010","気象被害_風水害_被害量","N0008","近畿","t","3070"
"010","気象被害_風水害_被害量","N0009","中国","t","3470"
"010","気象被害_風水害_被害量","N0010","四国","t","2800"
"010","気象被害_風水害_被害量","N0011","九州","t","6910"
"010","気象被害_風水害_被害量","N0012","沖縄","t","130"
"010","気象被害_風水害_被害量","01000","北海道","t","2050"
"010","気象被害_風水害_被害量","02000","青森県","t","50"
"010","気象被害_風水害_被害量","03000","岩手県","t","3690"
"010","気象被害_風水害_被害量","04000","宮城県","t","3610"
"010","気象被害_風水害_被害量","05000","秋田県","t","8340"
"010","気象被害_風水害_被害量","06000","山形県","t","1450"
"010","気象被害_風水害_被害量","07000","福島県","t","5620"
"010","気象被害_風水害_被害量","08000","茨城県","t","3800"
"010","気象被害_風水害_被害量","09000","栃木県","t","11900"
"010","気象被害_風水害_被害量","10000","群馬県","t","2900"
"010","気象被害_風水害_被害量","11000","埼玉県","t","1100"
"010","気象被害_風水害_被害量","12000","千葉県","t","908"
"010","気象被害_風水害_被害量","13000","東京都","t","－"
"010","気象被害_風水害_被害量","14000","神奈川県","t","16"
"010","気象被害_風水害_被害量","15000","新潟県","t","7670"
"010","気象被害_風水害_被害量","16000","富山県","t","1580"
"010","気象被害_風水害_被害量","17000","石川県","t","869"
"010","気象被害_風水害_被害量","18000","福井県","t","980"
"010","気象被害_風水害_被害量","19000","山梨県","t","368"
"010","気象被害_風水害_被害量","20000","長野県","t","2290"
"010","気象被害_風水害_被害量","21000","岐阜県","t","871"
"010","気象被害_風水害_被害量","22000","静岡県","t","619"
"010","気象被害_風水害_被害量","23000","愛知県","t","121"
"010","気象被害_風水害_被害量","24000","三重県","t","1140"
"010","気象被害_風水害_被害量","25000","滋賀県","t","1600"
"010","気象被害_風水害_被害量","26000","京都府","t","267"
"010","気象被害_風水害_被害量","27000","大阪府","t","5"
"010","気象被害_風水害_被害量","28000","兵庫県","t","1170"
"010","気象被害_風水害_被害量","29000","奈良県","t","3"
"010","気象被害_風水害_被害量","30000","和歌山県","t","23"
"010","気象被害_風水害_被害量","31000","鳥取県","t","82"
"010","気象被害_風水害_被害量","32000","島根県","t","278"
"010","気象被害_風水害_被害量","33000","岡山県","t","698"
"010","気象被害_風水害_被害量","34000","広島県","t","1410"
"010","気象被害_風水害_被害量","35000","山口県","t","1000"
"010","気象被害_風水害_被害量","36000","徳島県","t","480"
"010","気象被害_風水害_被害量","37000","香川県","t","1030"
"010","気象被害_風水害_被害量","38000","愛媛県","t","892"
"010","気象被害_風水害_被害量","39000","高知県","t","395"
"010","気象被害_風水害_被害量","40000","福岡県","t","313"
"010","気象被害_風水害_被害量","41000","佐賀県","t","86"
"010","気象被害_風水害_被害量","42000","長崎県","t","324"
"010","気象被害_風水害_被害量","43000","熊本県","t","1550"
"010","気象被害_風水害_被害量","44000","大分県","t","200"
"010","気象被害_風水害_被害量","45000","宮崎県","t","2160"
"010","気象被害_風水害_被害量","46000","鹿児島県","t","2280"
"010","気象被害_風水害_被害量","47000","沖縄県","t","130"
"010","気象被害_風水害_被害量","N0013","関東農政局","t","23900"
"010","気象被害_風水害_被害量","N0014","東海農政局","t","2130"
"010","気象被害_風水害_被害量","N0015","中国四国農政局","t","6270"
"011","気象被害_干害_被害面積","N0001","全国","ha","19700"
"011","気象被害_干害_被害面積","N0002","北海道","ha","－"
"011","気象被害_干害_被害面積","N0003","都府県","ha","19700"
"011","気象被害_干害_被害面積","N0004","東北","ha","464"
"011","気象被害_干害_被害面積","N0005","北陸","ha","5030"
"011","気象被害_干害_被害面積","N0006","関東・東山","ha","9680"
"011","気象被害_干害_被害面積","N0007","東海","ha","968"
"011","気象被害_干害_被害面積","N0008","近畿","ha","145"
"011","気象被害_干害_被害面積","N0009","中国","ha","2670"
"011","気象被害_干害_被害面積","N0010","四国","ha","184"
"011","気象被害_干害_被害面積","N0011","九州","ha","557"
"011","気象被害_干害_被害面積","N0012","沖縄","ha","－"
"011","気象被害_干害_被害面積","01000","北海道","ha","－"
"011","気象被害_干害_被害面積","02000","青森県","ha","－"
"011","気象被害_干害_被害面積","03000","岩手県","ha","－"
"011","気象被害_干害_被害面積","04000","宮城県","ha","7"
"011","気象被害_干害_被害面積","05000","秋田県","ha","2"
"011","気象被害_干害_被害面積","06000","山形県","ha","80"
"011","気象被害_干害_被害面積","07000","福島県","ha","375"
"011","気象被害_干害_被害面積","08000","茨城県","ha","4660"
"011","気象被害_干害_被害面積","09000","栃木県","ha","5"
"011","気象被害_干害_被害面積","10000","群馬県","ha","15"
"011","気象被害_干害_被害面積","11000","埼玉県","ha","720"
"011","気象被害_干害_被害面積","12000","千葉県","ha","3730"
"011","気象被害_干害_被害面積","13000","東京都","ha","－"
"011","気象被害_干害_被害面積","14000","神奈川県","ha","1"
"011","気象被害_干害_被害面積","15000","新潟県","ha","4700"
"011","気象被害_干害_被害面積","16000","富山県","ha","20"
"011","気象被害_干害_被害面積","17000","石川県","ha","283"
"011","気象被害_干害_被害面積","18000","福井県","ha","29"
"011","気象被害_干害_被害面積","19000","山梨県","ha","446"
"011","気象被害_干害_被害面積","20000","長野県","ha","102"
"011","気象被害_干害_被害面積","21000","岐阜県","ha","324"
"011","気象被害_干害_被害面積","22000","静岡県","ha","424"
"011","気象被害_干害_被害面積","23000","愛知県","ha","0"
"011","気象被害_干害_被害面積","24000","三重県","ha","220"
"011","気象被害_干害_被害面積","25000","滋賀県","ha","50"
"011","気象被害_干害_被害面積","26000","京都府","ha","10"
"011","気象被害_干害_被害面積","27000","大阪府","ha","－"
"011","気象被害_干害_被害面積","28000","兵庫県","ha","45"
"011","気象被害_干害_被害面積","29000","奈良県","ha","30"
"011","気象被害_干害_被害面積","30000","和歌山県","ha","10"
"011","気象被害_干害_被害面積","31000","鳥取県","ha","14"
"011","気象被害_干害_被害面積","32000","島根県","ha","46"
"011","気象被害_干害_被害面積","33000","岡山県","ha","843"
"011","気象被害_干害_被害面積","34000","広島県","ha","1720"
"011","気象被害_干害_被害面積","35000","山口県","ha","50"
"011","気象被害_干害_被害面積","36000","徳島県","ha","2"
"011","気象被害_干害_被害面積","37000","香川県","ha","33"
"011","気象被害_干害_被害面積","38000","愛媛県","ha","99"
"011","気象被害_干害_被害面積","39000","高知県","ha","50"
"011","気象被害_干害_被害面積","40000","福岡県","ha","－"
"011","気象被害_干害_被害面積","41000","佐賀県","ha","－"
"011","気象被害_干害_被害面積","42000","長崎県","ha","15"
"011","気象被害_干害_被害面積","43000","熊本県","ha","1"
"011","気象被害_干害_被害面積","44000","大分県","ha","472"
"011","気象被害_干害_被害面積","45000","宮崎県","ha","－"
"011","気象被害_干害_被害面積","46000","鹿児島県","ha","69"
"011","気象被害_干害_被害面積","47000","沖縄県","ha","－"
"011","気象被害_干害_被害面積","N0013","関東農政局","ha","10100"
"011","気象被害_干害_被害面積","N0014","東海農政局","ha","544"
"011","気象被害_干害_被害面積","N0015","中国四国農政局","ha","2860"
"012","気象被害_干害_被害量","N0001","全国","t","5310"
"012","気象被害_干害_被害量","N0002","北海道","t","－"
"012","気象被害_干害_被害量","N0003","都府県","t","5310"
"012","気象被害_干害_被害量","N0004","東北","t","85"
"012","気象被害_干害_被害量","N0005","北陸","t","916"
"012","気象被害_干害_被害量","N0006","関東・東山","t","2290"
"012","気象被害_干害_被害量","N0007","東海","t","384"
"012","気象被害_干害_被害量","N0008","近畿","t","57"
"012","気象被害_干害_被害量","N0009","中国","t","1150"
"012","気象被害_干害_被害量","N0010","四国","t","91"
"012","気象被害_干害_被害量","N0011","九州","t","338"
"012","気象被害_干害_被害量","N0012","沖縄","t","－"
"012","気象被害_干害_被害量","01000","北海道","t","－"
"012","気象被害_干害_被害量","02000","青森県","t","－"
"012","気象被害_干害_被害量","03000","岩手県","t","－"
"012","気象被害_干害_被害量","04000","宮城県","t","10"
"012","気象被害_干害_被害量","05000","秋田県","t","3"
"012","気象被害_干害_被害量","06000","山形県","t","18"
"012","気象被害_干害_被害量","07000","福島県","t","54"
"012","気象被害_干害_被害量","08000","茨城県","t","1050"
"012","気象被害_干害_被害量","09000","栃木県","t","10"
"012","気象被害_干害_被害量","10000","群馬県","t","9"
"012","気象被害_干害_被害量","11000","埼玉県","t","124"
"012","気象被害_干害_被害量","12000","千葉県","t","1010"
"012","気象被害_干害_被害量","13000","東京都","t","－"
"012","気象被害_干害_被害量","14000","神奈川県","t","1"
"012","気象被害_干害_被害量","15000","新潟県","t","781"
"012","気象被害_干害_被害量","16000","富山県","t","32"
"012","気象被害_干害_被害量","17000","石川県","t","66"
"012","気象被害_干害_被害量","18000","福井県","t","37"
"012","気象被害_干害_被害量","19000","山梨県","t","74"
"012","気象被害_干害_被害量","20000","長野県","t","11"
"012","気象被害_干害_被害量","21000","岐阜県","t","138"
"012","気象被害_干害_被害量","22000","静岡県","t","136"
"012","気象被害_干害_被害量","23000","愛知県","t","0"
"012","気象被害_干害_被害量","24000","三重県","t","110"
"012","気象被害_干害_被害量","25000","滋賀県","t","5"
"012","気象被害_干害_被害量","26000","京都府","t","11"
"012","気象被害_干害_被害量","27000","大阪府","t","－"
"012","気象被害_干害_被害量","28000","兵庫県","t","30"
"012","気象被害_干害_被害量","29000","奈良県","t","10"
"012","気象被害_干害_被害量","30000","和歌山県","t","1"
"012","気象被害_干害_被害量","31000","鳥取県","t","12"
"012","気象被害_干害_被害量","32000","島根県","t","46"
"012","気象被害_干害_被害量","33000","岡山県","t","536"
"012","気象被害_干害_被害量","34000","広島県","t","449"
"012","気象被害_干害_被害量","35000","山口県","t","103"
"012","気象被害_干害_被害量","36000","徳島県","t","4"
"012","気象被害_干害_被害量","37000","香川県","t","20"
"012","気象被害_干害_被害量","38000","愛媛県","t","53"
"012","気象被害_干害_被害量","39000","高知県","t","14"
"012","気象被害_干害_被害量","40000","福岡県","t","－"
"012","気象被害_干害_被害量","41000","佐賀県","t","－"
"012","気象被害_干害_被害量","42000","長崎県","t","24"
"012","気象被害_干害_被害量","43000","熊本県","t","3"
"012","気象被害_干害_被害量","44000","大分県","t","293"
"012","気象被害_干害_被害量","45000","宮崎県","t","－"
"012","気象被害_干害_被害量","46000","鹿児島県","t","18"
"012","気象被害_干害_被害量","47000","沖縄県","t","－"
"012","気象被害_干害_被害量","N0013","関東農政局","t","2430"
"012","気象被害_干害_被害量","N0014","東海農政局","t","248"
"012","気象被害_干害_被害量","N0015","中国四国農政局","t","1240"
"013","気象被害_冷害_被害面積","N0001","全国","ha","1480"
"013","気象被害_冷害_被害面積","N0002","北海道","ha","－"
"013","気象被害_冷害_被害面積","N0003","都府県","ha","1480"
"013","気象被害_冷害_被害面積","N0004","東北","ha","－"
"013","気象被害_冷害_被害面積","N0005","北陸","ha","10"
"013","気象被害_冷害_被害面積","N0006","関東・東山","ha","1450"
"013","気象被害_冷害_被害面積","N0007","東海","ha","－"
"013","気象被害_冷害_被害面積","N0008","近畿","ha","－"
"013","気象被害_冷害_被害面積","N0009","中国","ha","－"
"013","気象被害_冷害_被害面積","N0010","四国","ha","20"
"013","気象被害_冷害_被害面積","N0011","九州","ha","－"
"013","気象被害_冷害_被害面積","N0012","沖縄","ha","－"
"013","気象被害_冷害_被害面積","01000","北海道","ha","－"
"013","気象被害_冷害_被害面積","02000","青森県","ha","－"
"013","気象被害_冷害_被害面積","03000","岩手県","ha","－"
"013","気象被害_冷害_被害面積","04000","宮城県","ha","－"
"013","気象被害_冷害_被害面積","05000","秋田県","ha","－"
"013","気象被害_冷害_被害面積","06000","山形県","ha","－"
"013","気象被害_冷害_被害面積","07000","福島県","ha","－"
"013","気象被害_冷害_被害面積","08000","茨城県","ha","－"
"013","気象被害_冷害_被害面積","09000","栃木県","ha","－"
"013","気象被害_冷害_被害面積","10000","群馬県","ha","－"
"013","気象被害_冷害_被害面積","11000","埼玉県","ha","－"
"013","気象被害_冷害_被害面積","12000","千葉県","ha","－"
"013","気象被害_冷害_被害面積","13000","東京都","ha","－"
"013","気象被害_冷害_被害面積","14000","神奈川県","ha","－"
"013","気象被害_冷害_被害面積","15000","新潟県","ha","10"
"013","気象被害_冷害_被害面積","16000","富山県","ha","－"
"013","気象被害_冷害_被害面積","17000","石川県","ha","－"
"013","気象被害_冷害_被害面積","18000","福井県","ha","－"
"013","気象被害_冷害_被害面積","19000","山梨県","ha","18"
"013","気象被害_冷害_被害面積","20000","長野県","ha","1430"
"013","気象被害_冷害_被害面積","21000","岐阜県","ha","－"
"013","気象被害_冷害_被害面積","22000","静岡県","ha","－"
"013","気象被害_冷害_被害面積","23000","愛知県","ha","－"
"013","気象被害_冷害_被害面積","24000","三重県","ha","－"
"013","気象被害_冷害_被害面積","25000","滋賀県","ha","－"
"013","気象被害_冷害_被害面積","26000","京都府","ha","－"
"013","気象被害_冷害_被害面積","27000","大阪府","ha","－"
"013","気象被害_冷害_被害面積","28000","兵庫県","ha","－"
"013","気象被害_冷害_被害面積","29000","奈良県","ha","－"
"013","気象被害_冷害_被害面積","30000","和歌山県","ha","－"
"013","気象被害_冷害_被害面積","31000","鳥取県","ha","－"
"013","気象被害_冷害_被害面積","32000","島根県","ha","－"
"013","気象被害_冷害_被害面積","33000","岡山県","ha","－"
"013","気象被害_冷害_被害面積","34000","広島県","ha","－"
"013","気象被害_冷害_被害面積","35000","山口県","ha","－"
"013","気象被害_冷害_被害面積","36000","徳島県","ha","－"
"013","気象被害_冷害_被害面積","37000","香川県","ha","－"
"013","気象被害_冷害_被害面積","38000","愛媛県","ha","－"
"013","気象被害_冷害_被害面積","39000","高知県","ha","20"
"013","気象被害_冷害_被害面積","40000","福岡県","ha","－"
"013","気象被害_冷害_被害面積","41000","佐賀県","ha","－"
"013","気象被害_冷害_被害面積","42000","長崎県","ha","－"
"013","気象被害_冷害_被害面積","43000","熊本県","ha","－"
"013","気象被害_冷害_被害面積","44000","大分県","ha","－"
"013","気象被害_冷害_被害面積","45000","宮崎県","ha","－"
"013","気象被害_冷害_被害面積","46000","鹿児島県","ha","－"
"013","気象被害_冷害_被害面積","47000","沖縄県","ha","－"
"013","気象被害_冷害_被害面積","N0013","関東農政局","ha","1450"
"013","気象被害_冷害_被害面積","N0014","東海農政局","ha","－"
"013","気象被害_冷害_被害面積","N0015","中国四国農政局","ha","20"
"014","気象被害_冷害_被害量","N0001","全国","t","213"
"014","気象被害_冷害_被害量","N0002","北海道","t","－"
"014","気象被害_冷害_被害量","N0003","都府県","t","213"
"014","気象被害_冷害_被害量","N0004","東北","t","－"
"014","気象被害_冷害_被害量","N0005","北陸","t","1"
"014","気象被害_冷害_被害量","N0006","関東・東山","t","200"
"014","気象被害_冷害_被害量","N0007","東海","t","－"
"014","気象被害_冷害_被害量","N0008","近畿","t","－"
"014","気象被害_冷害_被害量","N0009","中国","t","－"
"014","気象被害_冷害_被害量","N0010","四国","t","12"
"014","気象被害_冷害_被害量","N0011","九州","t","－"
"014","気象被害_冷害_被害量","N0012","沖縄","t","－"
"014","気象被害_冷害_被害量","01000","北海道","t","－"
"014","気象被害_冷害_被害量","02000","青森県","t","－"
"014","気象被害_冷害_被害量","03000","岩手県","t","－"
"014","気象被害_冷害_被害量","04000","宮城県","t","－"
"014","気象被害_冷害_被害量","05000","秋田県","t","－"
"014","気象被害_冷害_被害量","06000","山形県","t","－"
"014","気象被害_冷害_被害量","07000","福島県","t","－"
"014","気象被害_冷害_被害量","08000","茨城県","t","－"
"014","気象被害_冷害_被害量","09000","栃木県","t","－"
"014","気象被害_冷害_被害量","10000","群馬県","t","－"
"014","気象被害_冷害_被害量","11000","埼玉県","t","－"
"014","気象被害_冷害_被害量","12000","千葉県","t","－"
"014","気象被害_冷害_被害量","13000","東京都","t","－"
"014","気象被害_冷害_被害量","14000","神奈川県","t","－"
"014","気象被害_冷害_被害量","15000","新潟県","t","1"
"014","気象被害_冷害_被害量","16000","富山県","t","－"
"014","気象被害_冷害_被害量","17000","石川県","t","－"
"014","気象被害_冷害_被害量","18000","福井県","t","－"
"014","気象被害_冷害_被害量","19000","山梨県","t","5"
"014","気象被害_冷害_被害量","20000","長野県","t","195"
"014","気象被害_冷害_被害量","21000","岐阜県","t","－"
"014","気象被害_冷害_被害量","22000","静岡県","t","－"
"014","気象被害_冷害_被害量","23000","愛知県","t","－"
"014","気象被害_冷害_被害量","24000","三重県","t","－"
"014","気象被害_冷害_被害量","25000","滋賀県","t","－"
"014","気象被害_冷害_被害量","26000","京都府","t","－"
"014","気象被害_冷害_被害量","27000","大阪府","t","－"
"014","気象被害_冷害_被害量","28000","兵庫県","t","－"
"014","気象被害_冷害_被害量","29000","奈良県","t","－"
"014","気象被害_冷害_被害量","30000","和歌山県","t","－"
"014","気象被害_冷害_被害量","31000","鳥取県","t","－"
"014","気象被害_冷害_被害量","32000","島根県","t","－"
"014","気象被害_冷害_被害量","33000","岡山県","t","－"
"014","気象被害_冷害_被害量","34000","広島県","t","－"
"014","気象被害_冷害_被害量","35000","山口県","t","－"
"014","気象被害_冷害_被害量","36000","徳島県","t","－"
"014","気象被害_冷害_被害量","37000","香川県","t","－"
"014","気象被害_冷害_被害量","38000","愛媛県","t","－"
"014","気象被害_冷害_被害量","39000","高知県","t","12"
"014","気象被害_冷害_被害量","40000","福岡県","t","－"
"014","気象被害_冷害_被害量","41000","佐賀県","t","－"
"014","気象被害_冷害_被害量","42000","長崎県","t","－"
"014","気象被害_冷害_被害量","43000","熊本県","t","－"
"014","気象被害_冷害_被害量","44000","大分県","t","－"
"014","気象被害_冷害_被害量","45000","宮崎県","t","－"
"014","気象被害_冷害_被害量","46000","鹿児島県","t","－"
"014","気象被害_冷害_被害量","47000","沖縄県","t","－"
"014","気象被害_冷害_被害量","N0013","関東農政局","t","200"
"014","気象被害_冷害_被害量","N0014","東海農政局","t","－"
"014","気象被害_冷害_被害量","N0015","中国四国農政局","t","12"
"015","気象被害_日照不足_被害面積","N0001","全国","ha","952600"
"015","気象被害_日照不足_被害面積","N0002","北海道","ha","420"
"015","気象被害_日照不足_被害面積","N0003","都府県","ha","952200"
"015","気象被害_日照不足_被害面積","N0004","東北","ha","337400"
"015","気象被害_日照不足_被害面積","N0005","北陸","ha","126200"
"015","気象被害_日照不足_被害面積","N0006","関東・東山","ha","94200"
"015","気象被害_日照不足_被害面積","N0007","東海","ha","32800"
"015","気象被害_日照不足_被害面積","N0008","近畿","ha","57100"
"015","気象被害_日照不足_被害面積","N0009","中国","ha","92700"
"015","気象被害_日照不足_被害面積","N0010","四国","ha","42100"
"015","気象被害_日照不足_被害面積","N0011","九州","ha","169700"
"015","気象被害_日照不足_被害面積","N0012","沖縄","ha","23"
"015","気象被害_日照不足_被害面積","01000","北海道","ha","420"
"015","気象被害_日照不足_被害面積","02000","青森県","ha","15800"
"015","気象被害_日照不足_被害面積","03000","岩手県","ha","56400"
"015","気象被害_日照不足_被害面積","04000","宮城県","ha","73400"
"015","気象被害_日照不足_被害面積","05000","秋田県","ha","91300"
"015","気象被害_日照不足_被害面積","06000","山形県","ha","64600"
"015","気象被害_日照不足_被害面積","07000","福島県","ha","35900"
"015","気象被害_日照不足_被害面積","08000","茨城県","ha","38600"
"015","気象被害_日照不足_被害面積","09000","栃木県","ha","40000"
"015","気象被害_日照不足_被害面積","10000","群馬県","ha","－"
"015","気象被害_日照不足_被害面積","11000","埼玉県","ha","－"
"015","気象被害_日照不足_被害面積","12000","千葉県","ha","10600"
"015","気象被害_日照不足_被害面積","13000","東京都","ha","－"
"015","気象被害_日照不足_被害面積","14000","神奈川県","ha","－"
"015","気象被害_日照不足_被害面積","15000","新潟県","ha","99400"
"015","気象被害_日照不足_被害面積","16000","富山県","ha","－"
"015","気象被害_日照不足_被害面積","17000","石川県","ha","－"
"015","気象被害_日照不足_被害面積","18000","福井県","ha","26800"
"015","気象被害_日照不足_被害面積","19000","山梨県","ha","2820"
"015","気象被害_日照不足_被害面積","20000","長野県","ha","2220"
"015","気象被害_日照不足_被害面積","21000","岐阜県","ha","1750"
"015","気象被害_日照不足_被害面積","22000","静岡県","ha","－"
"015","気象被害_日照不足_被害面積","23000","愛知県","ha","20800"
"015","気象被害_日照不足_被害面積","24000","三重県","ha","10200"
"015","気象被害_日照不足_被害面積","25000","滋賀県","ha","－"
"015","気象被害_日照不足_被害面積","26000","京都府","ha","15800"
"015","気象被害_日照不足_被害面積","27000","大阪府","ha","5820"
"015","気象被害_日照不足_被害面積","28000","兵庫県","ha","31200"
"015","気象被害_日照不足_被害面積","29000","奈良県","ha","－"
"015","気象被害_日照不足_被害面積","30000","和歌山県","ha","4250"
"015","気象被害_日照不足_被害面積","31000","鳥取県","ha","2780"
"015","気象被害_日照不足_被害面積","32000","島根県","ha","19400"
"015","気象被害_日照不足_被害面積","33000","岡山県","ha","33800"
"015","気象被害_日照不足_被害面積","34000","広島県","ha","12800"
"015","気象被害_日照不足_被害面積","35000","山口県","ha","23900"
"015","気象被害_日照不足_被害面積","36000","徳島県","ha","11300"
"015","気象被害_日照不足_被害面積","37000","香川県","ha","8430"
"015","気象被害_日照不足_被害面積","38000","愛媛県","ha","14100"
"015","気象被害_日照不足_被害面積","39000","高知県","ha","8260"
"015","気象被害_日照不足_被害面積","40000","福岡県","ha","39400"
"015","気象被害_日照不足_被害面積","41000","佐賀県","ha","25000"
"015","気象被害_日照不足_被害面積","42000","長崎県","ha","14000"
"015","気象被害_日照不足_被害面積","43000","熊本県","ha","22100"
"015","気象被害_日照不足_被害面積","44000","大分県","ha","24300"
"015","気象被害_日照不足_被害面積","45000","宮崎県","ha","20100"
"015","気象被害_日照不足_被害面積","46000","鹿児島県","ha","24800"
"015","気象被害_日照不足_被害面積","47000","沖縄県","ha","23"
"015","気象被害_日照不足_被害面積","N0013","関東農政局","ha","94200"
"015","気象被害_日照不足_被害面積","N0014","東海農政局","ha","32800"
"015","気象被害_日照不足_被害面積","N0015","中国四国農政局","ha","134800"
"016","気象被害_日照不足_被害量","N0001","全国","t","161200"
"016","気象被害_日照不足_被害量","N0002","北海道","t","80"
"016","気象被害_日照不足_被害量","N0003","都府県","t","161100"
"016","気象被害_日照不足_被害量","N0004","東北","t","70300"
"016","気象被害_日照不足_被害量","N0005","北陸","t","2750"
"016","気象被害_日照不足_被害量","N0006","関東・東山","t","11800"
"016","気象被害_日照不足_被害量","N0007","東海","t","3510"
"016","気象被害_日照不足_被害量","N0008","近畿","t","10600"
"016","気象被害_日照不足_被害量","N0009","中国","t","11200"
"016","気象被害_日照不足_被害量","N0010","四国","t","7720"
"016","気象被害_日照不足_被害量","N0011","九州","t","43300"
"016","気象被害_日照不足_被害量","N0012","沖縄","t","3"
"016","気象被害_日照不足_被害量","01000","北海道","t","80"
"016","気象被害_日照不足_被害量","02000","青森県","t","3200"
"016","気象被害_日照不足_被害量","03000","岩手県","t","3800"
"016","気象被害_日照不足_被害量","04000","宮城県","t","6890"
"016","気象被害_日照不足_被害量","05000","秋田県","t","38700"
"016","気象被害_日照不足_被害量","06000","山形県","t","16200"
"016","気象被害_日照不足_被害量","07000","福島県","t","1540"
"016","気象被害_日照不足_被害量","08000","茨城県","t","3390"
"016","気象被害_日照不足_被害量","09000","栃木県","t","6000"
"016","気象被害_日照不足_被害量","10000","群馬県","t","－"
"016","気象被害_日照不足_被害量","11000","埼玉県","t","－"
"016","気象被害_日照不足_被害量","12000","千葉県","t","1690"
"016","気象被害_日照不足_被害量","13000","東京都","t","－"
"016","気象被害_日照不足_被害量","14000","神奈川県","t","－"
"016","気象被害_日照不足_被害量","15000","新潟県","t","1870"
"016","気象被害_日照不足_被害量","16000","富山県","t","－"
"016","気象被害_日照不足_被害量","17000","石川県","t","－"
"016","気象被害_日照不足_被害量","18000","福井県","t","880"
"016","気象被害_日照不足_被害量","19000","山梨県","t","590"
"016","気象被害_日照不足_被害量","20000","長野県","t","96"
"016","気象被害_日照不足_被害量","21000","岐阜県","t","161"
