,hanjun_start,積算温度_香川県_1半旬前,積算温度_香川県_2半旬前,積算温度_香川県_3半旬前,積算温度_香川県_4半旬前,積算温度_香川県_5半旬前,積算温度_香川県_6半旬前,積算温度_香川県_7半旬前,積算温度_香川県_8半旬前,積算温度_香川県_9半旬前,積算温度_香川県_10半旬前,積算温度_香川県_11半旬前,積算温度_香川県_12半旬前,積算温度_香川県_13半旬前,積算温度_香川県_14半旬前,積算温度_香川県_15半旬前,積算温度_香川県_16半旬前,積算温度_香川県_17半旬前,積算温度_香川県_18半旬前
182,2022-07-11,101.48403542923909,117.50280270638564,108.28384782847051,91.91666666666671,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,90.7911795799465,80.19235696721968,86.86735187708511,79.9665469914245,73.06574210576387,62.88691925480446,47.66912441855016,53.269777521966034,50.015818180394525,66.23121466272005
183,2022-07-16,70.80247346284808,101.48403542923909,117.50280270638564,108.28384782847051,91.91666666666671,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,90.7911795799465,80.19235696721968,86.86735187708511,79.9665469914245,73.06574210576387,62.88691925480446,47.66912441855016,53.269777521966034,50.015818180394525
184,2022-07-21,91.33966702014861,70.80247346284808,101.48403542923909,117.50280270638564,108.28384782847051,91.91666666666671,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,90.7911795799465,80.19235696721968,86.86735187708511,79.9665469914245,73.06574210576387,62.88691925480446,47.66912441855016,53.269777521966034
185,2022-07-26,86.29760699493804,91.33966702014861,70.80247346284808,101.48403542923909,117.50280270638564,108.28384782847051,91.91666666666671,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,90.7911795799465,80.19235696721968,86.86735187708511,78.98959766567154,73.06574210576387,62.88691925480446,47.66912441855016
186,2022-08-01,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115,80.79799566163935,84.91345322557919,78.98959766567154,26.835486342738793,69.32656458989197
187,2022-08-06,98.27328266691744,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115,80.79799566163935,84.91345322557919,55.87446978415899,26.835486342738793
188,2022-08-11,103.28928944054704,98.27328266691744,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115,80.79799566163935,84.91345322557919,55.87446978415899
189,2022-08-16,83.61444611717488,103.28928944054704,98.27328266691744,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115,80.79799566163935,84.91345322557919
190,2022-08-21,78.27049729905818,83.61444611717488,103.28928944054704,98.27328266691744,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115,80.79799566163935
191,2022-08-26,80.07141429669493,78.27049729905818,83.61444611717488,103.28928944054704,98.27328266691744,84.53905400717025,92.49944193061854,90.75695255312222,70.80247346284808,101.48403542923909,114.98272330028676,113.0555969944715,63.2117682643091,96.54859864680746,78.39065369078233,52.39640387876697,89.68256903005542,97.03453225579115
192,2022-09-01,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,92.89259838156742,101.48403542923909,113.39747509749577,63.2117682643091,94.00980891719762,96.82590095381305,60.56458242140607,94.149754498896
193,2022-09-06,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909,113.39747509749577,63.2117682643091,94.00980891719762,96.82590095381305,60.56458242140607
194,2022-09-11,85.26282910445522,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909,113.39747509749577,63.2117682643091,94.00980891719762,96.82590095381305
195,2022-09-16,90.51586947328863,85.26282910445522,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909,113.39747509749577,63.2117682643091,94.00980891719762
196,2022-09-21,96.197142412861,90.51586947328863,85.26282910445522,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909,113.39747509749577,63.2117682643091
197,2022-09-26,63.799490561858725,96.197142412861,90.51586947328863,85.26282910445522,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909,113.39747509749577
198,2022-10-01,76.74564441103242,63.799490561858725,96.197142412861,90.51586947328863,85.26282910445522,80.00978873562181,97.34885824366877,83.79131291465066,78.14549662042955,83.57209885836168,98.56860970311381,94.73229400373155,97.48207359741205,92.49944193061854,90.75695255312222,70.80247346284808,86.14325444604358,101.48403542923909
